Komoditi,Tanggal,Harga Petani,Harga Pengecer
Beras Premium,2023-01-29,10000.0,11100.0
Beras Premium,2023-01-30,10000.0,11100.0
Beras Premium,2023-01-31,10000.0,11100.0
Beras Premium,2023-02-01,10000.0,11100.0
Beras Premium,2023-02-02,10000.0,11100.0
Beras Premium,2023-02-03,10000.0,11100.0
Beras Premium,2023-02-04,10000.0,11100.0
Beras Premium,2023-02-05,10000.0,11100.0
Beras Premium,2023-02-06,10000.0,11500.0
Beras Premium,2023-02-07,10000.0,11500.0
Beras Premium,2023-02-08,10000.0,11500.0
Beras Premium,2023-02-09,10000.0,11500.0
Beras Premium,2023-02-10,10000.0,11500.0
Beras Premium,2023-02-11,10000.0,11500.0
Beras Premium,2023-02-12,10000.0,11500.0
Beras Premium,2023-02-13,10000.0,11500.0
Beras Premium,2023-02-14,10000.0,11500.0
Beras Premium,2023-02-15,10000.0,11500.0
Beras Premium,2023-02-16,10000.0,11500.0
Beras Premium,2023-02-17,10000.0,11500.0
Beras Premium,2023-02-18,10000.0,11500.0
Beras Premium,2023-02-19,10000.0,11500.0
Beras Premium,2023-02-20,10500.0,11900.0
Beras Premium,2023-02-21,10500.0,11900.0
Beras Premium,2023-02-22,10500.0,11900.0
Beras Premium,2023-02-23,10500.0,11900.0
Beras Premium,2023-02-24,10500.0,11900.0
Beras Premium,2023-02-25,10500.0,11900.0
Beras Premium,2023-02-26,10500.0,11900.0
Beras Premium,2023-02-27,10500.0,11900.0
Beras Premium,2023-02-28,10500.0,11900.0
Beras Premium,2023-03-01,10000.0,11100.0
Beras Premium,2023-03-02,10000.0,11100.0
Beras Premium,2023-03-03,10000.0,11100.0
Beras Premium,2023-03-04,10000.0,11100.0
Beras Premium,2023-03-05,10000.0,11100.0
Beras Premium,2023-03-06,10000.0,11100.0
Beras Premium,2023-03-07,10000.0,11100.0
Beras Premium,2023-03-08,10000.0,11100.0
Beras Premium,2023-03-09,10000.0,11100.0
Beras Premium,2023-03-10,10000.0,11100.0
Beras Premium,2023-03-11,10000.0,11100.0
Beras Premium,2023-03-12,10000.0,11100.0
Beras Premium,2023-03-13,10000.0,11100.0
Beras Premium,2023-03-14,10000.0,11100.0
Beras Premium,2023-03-15,10000.0,11100.0
Beras Premium,2023-03-16,10000.0,11100.0
Beras Premium,2023-03-17,10000.0,11100.0
Beras Premium,2023-03-18,10000.0,11100.0
Beras Premium,2023-03-19,10000.0,11100.0
Beras Premium,2023-03-20,10000.0,11100.0
Beras Premium,2023-03-21,10000.0,11100.0
Beras Premium,2023-03-22,10000.0,11100.0
Beras Premium,2023-03-23,10000.0,11100.0
Beras Premium,2023-03-24,10000.0,11100.0
Beras Premium,2023-03-25,10000.0,11100.0
Beras Premium,2023-03-26,10000.0,11100.0
Beras Premium,2023-03-27,10000.0,11100.0
Beras Premium,2023-03-28,10000.0,11100.0
Beras Premium,2023-03-29,10000.0,11100.0
Beras Premium,2023-03-30,10000.0,11100.0
Beras Premium,2023-03-31,10000.0,11100.0
Beras Premium,2023-04-01,10000.0,11100.0
Beras Premium,2023-04-02,10000.0,11100.0
Beras Premium,2023-04-03,10000.0,11100.0
Beras Premium,2023-04-04,10000.0,11100.0
Beras Premium,2023-04-05,10000.0,11100.0
Beras Premium,2023-04-06,10000.0,11100.0
Beras Premium,2023-04-07,10000.0,11100.0
Beras Premium,2023-04-08,10000.0,11100.0
Beras Premium,2023-04-09,10000.0,11100.0
Beras Premium,2023-04-10,10000.0,11100.0
Beras Premium,2023-04-11,10000.0,11100.0
Beras Premium,2023-04-12,10000.0,11100.0
Beras Premium,2023-04-13,10000.0,11100.0
Beras Premium,2023-04-14,10000.0,11100.0
Beras Premium,2023-04-15,10000.0,11100.0
Beras Premium,2023-04-16,10000.0,11100.0
Beras Premium,2023-04-17,10000.0,11100.0
Beras Premium,2023-04-18,10000.0,11100.0
Beras Premium,2023-04-19,10000.0,11100.0
Beras Premium,2023-04-20,10000.0,11100.0
Beras Premium,2023-04-21,10000.0,11100.0
Beras Premium,2023-04-22,10000.0,11100.0
Beras Premium,2023-04-23,10000.0,11100.0
Beras Premium,2023-04-24,10000.0,11100.0
Beras Premium,2023-04-25,10000.0,11100.0
Beras Premium,2023-04-26,10000.0,11100.0
Beras Premium,2023-04-27,10000.0,11100.0
Beras Premium,2023-04-28,10000.0,11100.0
Beras Premium,2023-04-29,10000.0,11100.0
Beras Premium,2023-04-30,10000.0,11100.0
Beras Premium,2023-05-01,10000.0,11100.0
Beras Premium,2023-05-02,10000.0,11100.0
Beras Premium,2023-05-03,10000.0,11100.0
Beras Premium,2023-05-04,10000.0,11100.0
Beras Premium,2023-05-05,10000.0,11100.0
Beras Premium,2023-05-06,10000.0,11100.0
Beras Premium,2023-05-07,10000.0,11100.0
Beras Premium,2023-05-08,10000.0,11100.0
Beras Premium,2023-05-09,10000.0,11100.0
Beras Premium,2023-05-10,10000.0,11100.0
Beras Premium,2023-05-11,10000.0,11100.0
Beras Premium,2023-05-12,10000.0,11100.0
Beras Premium,2023-05-13,10000.0,11100.0
Beras Premium,2023-05-14,10000.0,11100.0
Beras Premium,2023-05-15,10500.0,11500.0
Beras Premium,2023-05-16,10500.0,11500.0
Beras Premium,2023-05-17,10500.0,11500.0
Beras Premium,2023-05-18,10500.0,11500.0
Beras Premium,2023-05-19,10500.0,11500.0
Beras Premium,2023-05-20,10500.0,11500.0
Beras Premium,2023-05-21,10500.0,11500.0
Beras Premium,2023-05-22,10500.0,11500.0
Beras Premium,2023-05-23,10500.0,11500.0
Beras Premium,2023-05-24,10500.0,11500.0
Beras Premium,2023-05-25,10500.0,11500.0
Beras Premium,2023-05-26,10500.0,11500.0
Beras Premium,2023-05-27,10500.0,11500.0
Beras Premium,2023-05-28,10500.0,11500.0
Beras Premium,2023-05-29,10500.0,11500.0
Beras Premium,2023-05-30,10500.0,11500.0
Beras Premium,2023-05-31,10500.0,11500.0
Beras Premium,2023-06-01,10500.0,11500.0
Beras Premium,2023-06-02,10500.0,11500.0
Beras Premium,2023-06-03,10500.0,11500.0
Beras Premium,2023-06-04,10500.0,11500.0
Beras Premium,2023-06-05,10500.0,11500.0
Beras Premium,2023-06-06,10500.0,11500.0
Beras Premium,2023-06-07,10500.0,11500.0
Beras Premium,2023-06-08,10500.0,11500.0
Beras Premium,2023-06-09,10500.0,11500.0
Beras Premium,2023-06-10,10500.0,11500.0
Beras Premium,2023-06-11,10500.0,11500.0
Beras Premium,2023-06-12,10500.0,11500.0
Beras Premium,2023-06-13,10500.0,11500.0
Beras Premium,2023-06-14,10500.0,11500.0
Beras Premium,2023-06-15,10500.0,11500.0
Beras Premium,2023-06-16,10500.0,11500.0
Beras Premium,2023-06-17,10500.0,11500.0
Beras Premium,2023-06-18,10500.0,11500.0
Beras Premium,2023-06-19,10500.0,11500.0
Beras Premium,2023-06-20,10500.0,11500.0
Beras Premium,2023-06-21,10500.0,11500.0
Beras Premium,2023-06-22,10500.0,11500.0
Beras Premium,2023-06-23,10500.0,11500.0
Beras Premium,2023-06-24,10500.0,11500.0
Beras Premium,2023-06-25,10500.0,11500.0
Beras Premium,2023-06-26,10500.0,11500.0
Beras Premium,2023-06-27,10500.0,11500.0
Beras Premium,2023-06-28,10500.0,11500.0
Beras Premium,2023-06-29,10500.0,11500.0
Beras Premium,2023-06-30,10500.0,11500.0
Beras Premium,2023-07-01,10500.0,11500.0
Beras Premium,2023-07-02,10500.0,11500.0
Beras Premium,2023-07-03,10500.0,11500.0
Beras Premium,2023-07-04,10500.0,11500.0
Beras Premium,2023-07-05,10500.0,11500.0
Beras Premium,2023-07-06,10500.0,11500.0
Beras Premium,2023-07-07,10500.0,11500.0
Beras Premium,2023-07-08,10500.0,11500.0
Beras Premium,2023-07-09,10500.0,11500.0
Beras Premium,2023-07-10,10500.0,11500.0
Beras Premium,2023-07-11,10500.0,11500.0
Beras Premium,2023-07-12,10500.0,11500.0
Beras Premium,2023-07-13,10500.0,11500.0
Beras Premium,2023-07-14,10500.0,11500.0
Beras Premium,2023-07-15,10500.0,11500.0
Beras Premium,2023-07-16,10500.0,11500.0
Beras Premium,2023-07-17,10700.0,11900.0
Beras Premium,2023-07-18,10700.0,11900.0
Beras Premium,2023-07-19,10700.0,11900.0
Beras Premium,2023-07-20,10700.0,11900.0
Beras Premium,2023-07-21,10700.0,11900.0
Beras Premium,2023-07-22,10700.0,11900.0
Beras Premium,2023-07-23,10700.0,11900.0
Beras Premium,2023-07-24,10700.0,11900.0
Beras Premium,2023-07-25,10700.0,11900.0
Beras Premium,2023-07-26,10700.0,11900.0
Beras Premium,2023-07-27,10700.0,11900.0
Beras Premium,2023-07-28,10700.0,11900.0
Beras Premium,2023-07-29,10700.0,11900.0
Beras Premium,2023-07-30,10700.0,11900.0
Beras Premium,2023-07-31,10700.0,11900.0
Beras Premium,2023-08-01,10700.0,11900.0
Beras Premium,2023-08-02,10700.0,11900.0
Beras Premium,2023-08-03,10700.0,11900.0
Beras Premium,2023-08-04,10700.0,11900.0
Beras Premium,2023-08-05,10700.0,11900.0
Beras Premium,2023-08-06,10700.0,11900.0
Beras Premium,2023-08-07,10700.0,11900.0
Beras Premium,2023-08-08,10700.0,11900.0
Beras Premium,2023-08-09,10700.0,11900.0
Beras Premium,2023-08-10,10700.0,11900.0
Beras Premium,2023-08-11,10700.0,11900.0
Beras Premium,2023-08-12,10700.0,11900.0
Beras Premium,2023-08-13,10700.0,11900.0
Beras Premium,2023-08-14,10700.0,11900.0
Beras Premium,2023-08-15,10700.0,11900.0
Beras Premium,2023-08-16,10700.0,11900.0
Beras Premium,2023-08-17,10700.0,11900.0
Beras Premium,2023-08-18,10700.0,11900.0
Beras Premium,2023-08-19,10700.0,11900.0
Beras Premium,2023-08-20,10700.0,11900.0
Beras Premium,2023-08-21,10700.0,11900.0
Beras Premium,2023-08-22,10700.0,11900.0
Beras Premium,2023-08-23,10700.0,11900.0
Beras Premium,2023-08-24,10700.0,11900.0
Beras Premium,2023-08-25,10700.0,11900.0
Beras Premium,2023-08-26,10700.0,11900.0
Beras Premium,2023-08-27,10700.0,11900.0
Beras Premium,2023-08-28,11100.0,12600.0
Beras Premium,2023-08-29,11100.0,12600.0
Beras Premium,2023-08-30,11100.0,12600.0
Beras Premium,2023-08-31,11100.0,12600.0
Beras Premium,2023-09-01,11100.0,12600.0
Beras Premium,2023-09-02,11100.0,12600.0
Beras Premium,2023-09-03,11100.0,12600.0
Beras Premium,2023-09-04,11200.0,12800.0
Beras Premium,2023-09-05,11200.0,12800.0
Beras Premium,2023-09-06,11200.0,12800.0
Beras Premium,2023-09-07,11200.0,12800.0
Beras Premium,2023-09-08,11200.0,12800.0
Beras Premium,2023-09-09,11200.0,12800.0
Beras Premium,2023-09-10,11200.0,12800.0
Beras Premium,2023-09-11,11200.0,12800.0
Beras Premium,2023-09-12,11200.0,12800.0
Beras Premium,2023-09-13,11200.0,12800.0
Beras Premium,2023-09-14,11200.0,12800.0
Beras Premium,2023-09-15,11200.0,12800.0
Beras Premium,2023-09-16,11200.0,12800.0
Beras Premium,2023-09-17,11200.0,12800.0
Beras Premium,2023-09-18,12800.0,14000.0
Beras Premium,2023-09-19,12800.0,14000.0
Beras Premium,2023-09-20,12800.0,14000.0
Beras Premium,2023-09-21,12800.0,14000.0
Beras Premium,2023-09-22,12800.0,14000.0
Beras Premium,2023-09-23,12800.0,14000.0
Beras Premium,2023-09-24,12800.0,14000.0
Beras Premium,2023-09-25,13200.0,14800.0
Beras Premium,2023-09-26,13200.0,14800.0
Beras Premium,2023-09-27,13200.0,14800.0
Beras Premium,2023-09-28,13200.0,14800.0
Beras Premium,2023-09-29,13200.0,14800.0
Beras Premium,2023-09-30,13200.0,14800.0
Beras Premium,2023-10-01,13200.0,14800.0
Beras Premium,2023-10-02,13200.0,14800.0
Beras Premium,2023-10-03,13200.0,14800.0
Beras Premium,2023-10-04,13200.0,14800.0
Beras Premium,2023-10-05,13200.0,14800.0
Beras Premium,2023-10-06,13200.0,14800.0
Beras Premium,2023-10-07,13200.0,14800.0
Beras Premium,2023-10-08,13200.0,14800.0
Beras Premium,2023-10-09,13200.0,14800.0
Beras Premium,2023-10-10,13200.0,14800.0
Beras Premium,2023-10-11,13200.0,14800.0
Beras Premium,2023-10-12,13200.0,14800.0
Beras Premium,2023-10-13,13200.0,14800.0
Beras Premium,2023-10-14,13200.0,14800.0
Beras Premium,2023-10-15,13200.0,14800.0
Beras Premium,2023-10-16,13200.0,14800.0
Beras Premium,2023-10-17,13200.0,14800.0
Beras Premium,2023-10-18,13200.0,14800.0
Beras Premium,2023-10-19,13200.0,14800.0
Beras Premium,2023-10-20,13200.0,14800.0
Beras Premium,2023-10-21,13200.0,14800.0
Beras Premium,2023-10-22,13200.0,14800.0
Beras Premium,2023-10-23,13200.0,14800.0
Beras Premium,2023-10-24,13200.0,14800.0
Beras Premium,2023-10-25,13200.0,14800.0
Beras Premium,2023-10-26,13200.0,14800.0
Beras Premium,2023-10-27,13200.0,14800.0
Beras Premium,2023-10-28,13200.0,14800.0
Beras Premium,2023-10-29,13200.0,14800.0
Beras Premium,2023-10-30,13500.0,14500.0
Beras Premium,2023-10-31,13500.0,14500.0
Beras Premium,2023-11-01,13500.0,14500.0
Beras Premium,2023-11-02,13500.0,14500.0
Beras Premium,2023-11-03,13500.0,14500.0
Beras Premium,2023-11-04,13500.0,14500.0
Beras Premium,2023-11-05,13500.0,14500.0
Beras Premium,2023-11-06,13500.0,14600.0
Beras Premium,2023-11-07,13500.0,14600.0
Beras Premium,2023-11-08,13500.0,14600.0
Beras Premium,2023-11-09,13500.0,14600.0
Beras Premium,2023-11-10,13500.0,14600.0
Beras Premium,2023-11-11,13500.0,14600.0
Beras Premium,2023-11-12,13500.0,14600.0
Beras Premium,2023-11-13,13500.0,14600.0
Beras Premium,2023-11-14,13500.0,14600.0
Beras Premium,2023-11-15,13500.0,14600.0
Beras Premium,2023-11-16,13500.0,14600.0
Beras Premium,2023-11-17,13500.0,14600.0
Beras Premium,2023-11-18,13500.0,14600.0
Beras Premium,2023-11-19,13500.0,14600.0
Beras Premium,2023-11-20,13500.0,14600.0
Beras Premium,2023-11-21,13500.0,14600.0
Beras Premium,2023-11-22,13500.0,14600.0
Beras Premium,2023-11-23,13500.0,14600.0
Beras Premium,2023-11-24,13500.0,14600.0
Beras Premium,2023-11-25,13500.0,14600.0
Beras Premium,2023-11-26,13500.0,14600.0
Beras Premium,2023-11-27,13500.0,14600.0
Beras Premium,2023-11-28,13500.0,14600.0
Beras Premium,2023-11-29,13500.0,14600.0
Beras Premium,2023-11-30,13500.0,14600.0
Beras Premium,2023-12-01,13500.0,14600.0
Beras Premium,2023-12-02,13500.0,14600.0
Beras Premium,2023-12-03,13500.0,14600.0
Beras Premium,2023-12-04,13500.0,14600.0
Beras Premium,2023-12-05,13500.0,14600.0
Beras Premium,2023-12-06,13500.0,14600.0
Beras Premium,2023-12-07,13500.0,14600.0
Beras Premium,2023-12-08,13500.0,14600.0
Beras Premium,2023-12-09,13500.0,14600.0
Beras Premium,2023-12-10,13500.0,14600.0
Beras Premium,2023-12-11,13500.0,14600.0
Beras Premium,2023-12-12,13500.0,14600.0
Beras Premium,2023-12-13,13500.0,14600.0
Beras Premium,2023-12-14,13500.0,14600.0
Beras Premium,2023-12-15,13500.0,14600.0
Beras Premium,2023-12-16,13500.0,14600.0
Beras Premium,2023-12-17,13500.0,14600.0
Beras Premium,2023-12-18,13500.0,14600.0
Beras Premium,2023-12-19,13500.0,14600.0
Beras Premium,2023-12-20,13500.0,14600.0
Beras Premium,2023-12-21,13500.0,14600.0
Beras Premium,2023-12-22,13500.0,14600.0
Beras Premium,2023-12-23,13500.0,14600.0
Beras Premium,2023-12-24,13500.0,14600.0
Beras Premium,2023-12-25,13500.0,14600.0
Beras Premium,2023-12-26,13500.0,14600.0
Beras Premium,2023-12-27,13500.0,14600.0
Beras Premium,2023-12-28,13500.0,14600.0
Beras Premium,2023-12-29,13500.0,14600.0
Beras Premium,2023-12-30,13500.0,14600.0
Beras Premium,2023-12-31,13500.0,14600.0
Beras Premium,2024-01-01,13500.0,14600.0
Beras Premium,2024-01-02,13500.0,14600.0
Beras Premium,2024-01-03,13500.0,14600.0
Beras Premium,2024-01-04,13500.0,14600.0
Beras Premium,2024-01-05,13500.0,14600.0
Beras Premium,2024-01-06,13500.0,14600.0
Beras Premium,2024-01-07,13500.0,14600.0
Beras Premium,2024-01-08,13500.0,14600.0
Beras Premium,2024-01-09,13500.0,14600.0
Beras Premium,2024-01-10,13500.0,14600.0
Beras Premium,2024-01-11,13500.0,14600.0
Beras Premium,2024-01-12,13500.0,14600.0
Beras Premium,2024-01-13,13500.0,14600.0
Beras Premium,2024-01-14,13500.0,14600.0
Beras Premium,2024-01-15,13500.0,14600.0
Beras Premium,2024-01-16,13500.0,14600.0
Beras Premium,2024-01-17,13500.0,14600.0
Beras Premium,2024-01-18,13500.0,14600.0
Beras Premium,2024-01-19,13500.0,14600.0
Beras Premium,2024-01-20,13500.0,14600.0
Beras Premium,2024-01-21,13500.0,14600.0
Beras Premium,2024-01-22,13500.0,14600.0
Beras Premium,2024-01-23,13500.0,14600.0
Beras Premium,2024-01-24,13500.0,14600.0
Beras Premium,2024-01-25,13500.0,14600.0
Beras Premium,2024-01-26,13500.0,14600.0
Beras Premium,2024-01-27,13500.0,14600.0
Beras Premium,2024-01-28,13500.0,14600.0
Beras Premium,2024-01-29,13500.0,14600.0
Beras Premium,2024-01-30,13500.0,14600.0
Beras Premium,2024-01-31,13500.0,14600.0
Beras Premium,2024-02-01,13900.0,14400.0
Beras Premium,2024-02-02,13900.0,14400.0
Beras Premium,2024-02-03,13900.0,14400.0
Beras Premium,2024-02-04,13900.0,14400.0
Beras Premium,2024-02-05,14000.0,14900.0
Beras Premium,2024-02-06,14000.0,14900.0
Beras Premium,2024-02-07,14000.0,14900.0
Beras Premium,2024-02-08,14000.0,14900.0
Beras Premium,2024-02-09,14000.0,14900.0
Beras Premium,2024-02-10,14000.0,14900.0
Beras Premium,2024-02-11,14000.0,14900.0
Beras Premium,2024-02-12,14500.0,15000.0
Beras Premium,2024-02-13,14500.0,15000.0
Beras Premium,2024-02-14,14500.0,15000.0
Beras Premium,2024-02-15,14500.0,15000.0
Beras Premium,2024-02-16,14500.0,15000.0
Beras Premium,2024-02-17,14500.0,15000.0
Beras Premium,2024-02-18,14500.0,15000.0
Beras Premium,2024-02-19,14500.0,16000.0
Beras Premium,2024-02-20,14500.0,16000.0
Beras Premium,2024-02-21,14500.0,16500.0
Beras Premium,2024-02-22,14500.0,16500.0
Beras Premium,2024-02-23,14500.0,16500.0
Beras Premium,2024-02-24,14500.0,16500.0
Beras Premium,2024-02-25,14500.0,16500.0
Beras Premium,2024-02-26,14500.0,17500.0
Beras Premium,2024-02-27,14500.0,17500.0
Beras Premium,2024-02-28,14500.0,17500.0
Beras Premium,2024-02-29,14500.0,17500.0
Beras Premium,2024-03-01,15500.0,17500.0
Beras Premium,2024-03-02,15500.0,17500.0
Beras Premium,2024-03-03,15500.0,17500.0
Beras Premium,2024-03-04,15500.0,17500.0
Beras Premium,2024-03-05,15500.0,17500.0
Beras Premium,2024-03-06,15500.0,17500.0
Beras Premium,2024-03-07,15500.0,17500.0
Beras Premium,2024-03-08,15500.0,17500.0
Beras Premium,2024-03-09,15500.0,17500.0
Beras Premium,2024-03-10,15500.0,17500.0
Beras Premium,2024-03-11,15500.0,17500.0
Beras Premium,2024-03-12,15500.0,16000.0
Beras Premium,2024-03-13,15500.0,16000.0
Beras Premium,2024-03-14,15500.0,16000.0
Beras Premium,2024-03-15,15500.0,16000.0
Beras Premium,2024-03-16,15500.0,16000.0
Beras Premium,2024-03-17,15500.0,16000.0
Beras Premium,2024-03-18,15500.0,16000.0
Beras Premium,2024-03-19,15500.0,16000.0
Beras Premium,2024-03-20,15500.0,16000.0
Beras Premium,2024-03-21,15500.0,16000.0
Beras Premium,2024-03-22,15500.0,16000.0
Beras Premium,2024-03-23,15500.0,16000.0
Beras Premium,2024-03-24,15500.0,16000.0
Beras Premium,2024-03-25,14000.0,15000.0
Beras Premium,2024-03-26,14000.0,15000.0
Beras Premium,2024-03-27,14000.0,15000.0
Beras Premium,2024-03-28,14000.0,15000.0
Beras Premium,2024-03-29,14000.0,15000.0
Beras Premium,2024-03-30,14000.0,15000.0
Beras Premium,2024-03-31,14000.0,15000.0
Beras Premium,2024-04-01,14000.0,15000.0
Beras Premium,2024-04-02,13000.0,15000.0
Beras Premium,2024-04-03,13000.0,15000.0
Beras Premium,2024-04-04,13000.0,15000.0
Beras Premium,2024-04-05,13000.0,15000.0
Beras Premium,2024-04-06,13000.0,15000.0
Beras Premium,2024-04-07,13000.0,15000.0
Beras Premium,2024-04-08,13000.0,15000.0
Beras Premium,2024-04-09,13000.0,15000.0
Beras Premium,2024-04-10,13000.0,15000.0
Beras Premium,2024-04-11,13000.0,15000.0
Beras Premium,2024-04-12,13000.0,15000.0
Beras Premium,2024-04-13,13000.0,15000.0
Beras Premium,2024-04-14,13000.0,15000.0
Beras Premium,2024-04-15,13000.0,15000.0
Beras Premium,2024-04-16,13000.0,15000.0
Beras Premium,2024-04-17,13000.0,15000.0
Beras Premium,2024-04-18,13000.0,15000.0
Beras Premium,2024-04-19,13000.0,15000.0
Beras Premium,2024-04-20,13000.0,15000.0
Beras Premium,2024-04-21,13000.0,15000.0
Beras Premium,2024-04-22,13000.0,15000.0
Beras Premium,2024-04-23,13000.0,15000.0
Beras Premium,2024-04-24,13000.0,15000.0
Beras Premium,2024-04-25,13000.0,15000.0
Beras Premium,2024-04-26,13000.0,15000.0
Beras Premium,2024-04-27,13000.0,15000.0
Beras Premium,2024-04-28,13000.0,15000.0
Beras Premium,2024-04-29,13000.0,15000.0
Beras Premium,2024-04-30,13000.0,15000.0
Beras Premium,2024-05-01,13000.0,15000.0
Beras Premium,2024-05-02,13000.0,15000.0
Beras Premium,2024-05-03,13000.0,15000.0
Beras Premium,2024-05-04,13000.0,15000.0
Beras Premium,2024-05-05,13000.0,15000.0
Beras Premium,2024-05-06,13000.0,15000.0
Beras Premium,2024-05-07,13000.0,15000.0
Beras Premium,2024-05-08,13000.0,15000.0
Beras Premium,2024-05-09,13000.0,15000.0
Beras Premium,2024-05-10,13000.0,15000.0
Beras Premium,2024-05-11,13000.0,15000.0
Beras Premium,2024-05-12,13000.0,15000.0
Beras Premium,2024-05-13,13000.0,15000.0
Beras Premium,2024-05-14,13000.0,15000.0
Beras Premium,2024-05-15,13000.0,15000.0
Beras Premium,2024-05-16,13000.0,15000.0
Beras Premium,2024-05-17,13000.0,15000.0
Beras Premium,2024-05-18,13000.0,15000.0
Beras Premium,2024-05-19,13000.0,15000.0
Beras Premium,2024-05-20,13000.0,15000.0
Beras Premium,2024-05-21,13000.0,15000.0
Beras Premium,2024-05-22,13000.0,15000.0
Beras Premium,2024-05-23,13000.0,15000.0
Beras Premium,2024-05-24,13000.0,15000.0
Beras Premium,2024-05-25,13000.0,15000.0
Beras Premium,2024-05-26,13000.0,15000.0
Beras Premium,2024-05-27,13000.0,15000.0
Beras Premium,2024-05-28,13000.0,15000.0
Beras Premium,2024-05-29,13000.0,15000.0
Beras Premium,2024-05-30,13000.0,15000.0
Beras Premium,2024-05-31,13000.0,15000.0
Beras Premium,2024-06-01,13000.0,15000.0
Beras Premium,2024-06-02,13000.0,15000.0
Beras Premium,2024-06-03,13000.0,15000.0
Beras Premium,2024-06-04,13000.0,15000.0
Beras Premium,2024-06-05,13000.0,15000.0
Beras Premium,2024-06-06,13000.0,15000.0
Beras Premium,2024-06-07,13000.0,15000.0
Beras Premium,2024-06-08,13000.0,15000.0
Beras Premium,2024-06-09,13000.0,15000.0
Beras Premium,2024-06-10,13000.0,15000.0
Beras Premium,2024-06-11,13000.0,15000.0
Beras Premium,2024-06-12,13000.0,15000.0
Beras Premium,2024-06-13,13000.0,15000.0
Beras Premium,2024-06-14,13000.0,15000.0
Beras Premium,2024-06-15,13000.0,15000.0
Beras Premium,2024-06-16,13000.0,15000.0
Beras Premium,2024-06-17,13000.0,15000.0
Beras Premium,2024-06-18,13000.0,15000.0
Beras Premium,2024-06-19,13000.0,15000.0
Beras Premium,2024-06-20,13000.0,15000.0
Beras Premium,2024-06-21,13000.0,15000.0
Beras Premium,2024-06-22,13000.0,15000.0
Beras Premium,2024-06-23,13000.0,15000.0
Beras Premium,2024-06-24,13000.0,15000.0
Beras Premium,2024-06-25,13000.0,15000.0
Beras Premium,2024-06-26,13000.0,15000.0
Beras Premium,2024-06-27,13000.0,15000.0
Beras Premium,2024-06-28,13000.0,15000.0
Beras Premium,2024-06-29,13000.0,15000.0
Beras Premium,2024-06-30,13000.0,15000.0
Beras Premium,2024-07-01,13000.0,15000.0
Beras Premium,2024-07-02,13000.0,15000.0
Beras Premium,2024-07-03,13000.0,13700.0
Beras Premium,2024-07-04,13000.0,13700.0
Beras Premium,2024-07-05,13000.0,13700.0
Beras Premium,2024-07-06,13000.0,13700.0
Beras Premium,2024-07-07,13000.0,13700.0
Beras Premium,2024-07-08,13000.0,13700.0
Beras Premium,2024-07-09,13000.0,13700.0
Beras Premium,2024-07-10,13000.0,13700.0
Beras Premium,2024-07-11,13000.0,13700.0
Beras Premium,2024-07-12,13000.0,13700.0
Beras Premium,2024-07-13,13000.0,13700.0
Beras Premium,2024-07-14,13000.0,13700.0
Beras Premium,2024-07-15,13000.0,13700.0
Beras Premium,2024-07-16,13000.0,13700.0
Beras Premium,2024-07-17,13000.0,13700.0
Beras Premium,2024-07-18,13000.0,13700.0
Beras Premium,2024-07-19,13000.0,13700.0
Beras Premium,2024-07-20,13000.0,13700.0
Beras Premium,2024-07-21,13000.0,13700.0
Beras Premium,2024-07-22,14000.0,14700.0
Beras Premium,2024-07-23,14000.0,14700.0
Beras Premium,2024-07-24,14000.0,14700.0
Beras Premium,2024-07-25,14000.0,14700.0
Beras Premium,2024-07-26,14000.0,14700.0
Beras Premium,2024-07-27,14000.0,14700.0
Beras Premium,2024-07-28,14000.0,14700.0
Beras Premium,2024-07-29,14000.0,14700.0
Beras Premium,2024-07-30,14000.0,14700.0
Beras Premium,2024-07-31,14000.0,14700.0
Beras Premium,2024-08-01,14000.0,14700.0
Beras Premium,2024-08-02,14000.0,14700.0
Beras Premium,2024-08-03,14000.0,14700.0
Beras Premium,2024-08-04,14000.0,14700.0
Beras Premium,2024-08-05,13000.0,13700.0
Beras Premium,2024-08-06,13000.0,13700.0
Beras Premium,2024-08-07,13000.0,13700.0
Beras Premium,2024-08-08,13000.0,13700.0
Beras Premium,2024-08-09,13000.0,13700.0
Beras Premium,2024-08-10,13000.0,13700.0
Beras Premium,2024-08-11,13000.0,13700.0
Beras Premium,2024-08-12,13000.0,13700.0
Beras Premium,2024-08-13,13000.0,13700.0
Beras Premium,2024-08-14,13000.0,13700.0
Beras Premium,2024-08-15,13000.0,13700.0
Beras Premium,2024-08-16,13000.0,13700.0
Beras Premium,2024-08-17,13000.0,13700.0
Beras Premium,2024-08-18,13000.0,13700.0
Beras Premium,2024-08-19,13000.0,13700.0
Beras Premium,2024-08-20,13000.0,13700.0
Beras Premium,2024-08-21,13000.0,13700.0
Beras Premium,2024-08-22,13000.0,13700.0
Beras Premium,2024-08-23,13000.0,13700.0
Beras Premium,2024-08-24,13000.0,13700.0
Beras Premium,2024-08-25,13000.0,13700.0
Beras Premium,2024-08-26,13700.0,14000.0
Beras Premium,2024-08-27,13700.0,14000.0
Beras Premium,2024-08-28,13700.0,14000.0
Beras Premium,2024-08-29,13700.0,14000.0
Beras Premium,2024-08-30,13700.0,14000.0
Beras Premium,2024-08-31,13700.0,14000.0
Beras Premium,2024-09-01,13700.0,14000.0
